Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.3),Relación Ca:Mg (1:0.5) CaO/(Mg/1.14175),Relación K:Ca (1:1) CaO/(K2O/2.29)
,171.0,25,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,172.0,25,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,173.0,25,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,174.0,25,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,175.0,25,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,176.0,26,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,177.0,26,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,178.0,26,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,179.0,26,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,180.0,26,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,181.0,26,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,182.0,26,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,183.0,27,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,184.0,27,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,185.0,27,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,186.0,27,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,187.0,27,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,188.0,27,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,189.0,27,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,190.0,28,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,191.0,28,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,192.0,28,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,193.0,28,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,194.0,28,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,195.0,28,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,196.0,28,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,197.0,29,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,198.0,29,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,199.0,29,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,200.0,29,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,201.0,29,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,202.0,29,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,203.0,29,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,204.0,30,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,205.0,30,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,206.0,30,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,207.0,30,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,208.0,30,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,209.0,30,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,210.0,30,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,211.0,31,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,212.0,31,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,213.0,31,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,214.0,31,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,215.0,31,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,216.0,31,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,217.0,31,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,218.0,32,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,219.0,32,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,220.0,32,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,221.0,32,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,222.0,32,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,223.0,32,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,224.0,32,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,225.0,33,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,226.0,33,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,227.0,33,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,228.0,33,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,229.0,33,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,230.0,33,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,231.0,33,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,232.0,34,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,233.0,34,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,234.0,34,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,235.0,34,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,236.0,34,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,237.0,34,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,238.0,34,4.32,2.7260456759999996,7.705945945945945,1.2154480657297295,0.9622807705945945,35.6483,1.8331818181818185,0.253943046,0.12487509999999999
,239.0,35,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,240.0,35,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,241.0,35,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,242.0,35,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,243.0,35,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,244.0,35,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,245.0,35,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,246.0,36,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,247.0,36,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,248.0,36,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,249.0,36,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,250.0,36,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,251.0,36,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,252.0,36,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,253.0,37,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,254.0,37,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,255.0,37,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,256.0,37,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,257.0,37,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,258.0,37,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,259.0,37,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,260.0,38,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,261.0,38,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,262.0,38,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,263.0,38,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,264.0,38,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,265.0,38,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,266.0,38,5.4537,3.59734069863,9.728221621621621,1.5344187768681081,1.2148126478221621,35.6483,1.8331818181818182,0.25394304600000006,0.1248751
,267.0,39,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,268.0,39,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,269.0,39,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,270.0,39,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,271.0,39,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,272.0,39,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,273.0,39,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,274.0,40,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,275.0,40,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,276.0,40,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,277.0,40,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,278.0,40,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,279.0,40,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,280.0,40,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,281.0,41,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,282.0,41,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,283.0,41,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,284.0,41,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,285.0,41,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,286.0,41,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,287.0,41,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,288.0,42,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,289.0,42,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,290.0,42,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,291.0,42,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,292.0,42,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,293.0,42,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,294.0,42,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,295.0,43,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,296.0,43,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,297.0,43,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,298.0,43,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,299.0,43,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,300.0,43,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,301.0,43,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,302.0,44,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,303.0,44,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,304.0,44,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,305.0,44,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,306.0,44,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,307.0,44,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,308.0,44,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,309.0,45,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,310.0,45,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,311.0,45,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,312.0,45,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,313.0,45,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,314.0,45,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,315.0,45,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,316.0,46,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,317.0,46,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,318.0,46,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,319.0,46,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,320.0,46,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,321.0,46,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,322.0,46,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,323.0,47,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,324.0,47,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,325.0,47,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,326.0,47,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,327.0,47,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,328.0,47,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,329.0,47,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,330.0,48,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,331.0,48,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,332.0,48,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,333.0,48,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,334.0,48,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,335.0,48,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,336.0,48,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,337.0,49,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,338.0,49,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,339.0,49,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,340.0,49,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,341.0,49,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,342.0,49,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,343.0,49,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,344.0,50,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,345.0,50,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,346.0,50,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,347.0,50,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,348.0,50,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,349.0,50,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,350.0,50,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,351.0,51,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,352.0,51,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,353.0,51,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,354.0,51,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,355.0,51,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,356.0,51,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,357.0,51,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,358.0,52,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,359.0,52,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,360.0,52,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,361.0,52,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,362.0,52,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,363.0,52,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
,364.0,52,5.4537,3.59734069863,11.99814,1.8924498248039998,1.498268932314,35.6483,1.4863636363636366,0.253943046,0.1248751
